n,koff
2036.,0.4911591355599214
2037.,0.49091801669121254
2038.,0.49067713444553485
2039.,0.4904364884747425
2040.,0.49019607843137253
2041.,0.4899559039686428
2042.,0.48971596474045054
2043.,0.48947626040137054
2044.,0.4892367906066536
2045.,0.4889975550122249
2046.,0.4887585532746823
2047.,0.48851978505129456
2048.,0.48828125
2049.,0.4880429477794046
2050.,0.4878048780487805
2051.,0.48756704046806437
2052.,0.4873294346978557
2053.,0.4870920603994155
2054.,0.48685491723466406
2055.,0.48661800486618007
2056.,0.48638132295719844
2057.,0.48614487117160915
2058.,0.4859086491739553
2059.,0.48567265662943176
2060.,0.4854368932038835
2061.,0.485201358563804
2062.,0.48496605237633367
2063.,0.4847309743092584
2064.,0.4844961240310077
2065.,0.48426150121065376
2066.,0.484027105517909
2067.,0.4837929366231253
2068.,0.4835589941972921
2069.,0.4833252779120348
2070.,0.4830917874396135
2071.,0.48285852245292127
2072.,0.4826254826254826
2073.,0.482392667631452
2074.,0.4821600771456123
2075.,0.4819277108433735
2076.,0.4816955684007707
2077.,0.4814636494944632
2078.,0.48123195380173245
2079.,0.481000481000481
2080.,0.4807692307692308
2081.,0.48053820278712156
2082.,0.4803073967339097
2083.,0.4800768122899664
2084.,0.4798464491362764
2085.,0.47961630695443647
2086.,0.4793863854266539
2087.,0.4791566842357451
2088.,0.4789272030651341
2089.,0.47869794159885115
2090.,0.4784688995215311
2091.,0.4782400765184122
2092.,0.4780114722753346
2093.,0.47778308647873863
2094.,0.4775549188156638
2095.,0.477326968973747
2096.,0.4770992366412214
2097.,0.47687172150691465
2098.,0.47664442326024786
2099.,0.47641734159123394
2100.,0.47619047619047616
2101.,0.47596382674916704
2102.,0.47573739295908657
2103.,0.47551117451260105
2104.,0.4752851711026616
2105.,0.4750593824228028
2106.,0.4748338081671415
2107.,0.47460844803037494
2108.,0.47438330170777987
2109.,0.474158368895211
2110.,0.47393364928909953
2111.,0.4737091425864519
2112.,0.4734848484848485
2113.,0.47326076668244205
2114.,0.47303689687795647
2115.,0.4728132387706856
2116.,0.4725897920604915
2117.,0.4723665564478035
2118.,0.4721435316336166
2119.,0.4719207173194903
2120.,0.4716981132075472
2121.,0.47147571900047147
2122.,0.471253534401508
2123.,0.47103155911446065
2124.,0.4708097928436911
2125.,0.47058823529411764
2126.,0.4703668861712135
2127.,0.4701457451810061
2128.,0.4699248120300752
2129.,0.4697040864255519
2130.,0.4694835680751174
2131.,0.4692632566870014
2132.,0.46904315196998125
2133.,0.46882325363338023
2134.,0.46860356138706655
2135.,0.468384074941452
2136.,0.4681647940074906
2137.,0.4679457182966776
2138.,0.4677268475210477
2139.,0.4675081813931744
2140.,0.4672897196261682
2141.,0.4670714619336759
2142.,0.4668534080298786
2143.,0.4666355576294914
2144.,0.4664179104477612
2145.,0.4662004662004662
2146.,0.4659832246039143
2147.,0.4657661853749418
2148.,0.4655493482309125
2149.,0.46533271288971617
2150.,0.46511627906976744
2151.,0.46490004649000466
2152.,0.4646840148698885
2153.,0.4644681839294008
2154.,0.46425255338904364
2155.,0.46403712296983757
2156.,0.46382189239332094
2157.,0.46360686138154844
2158.,0.4633920296570899
2159.,0.4631773969430292
2160.,0.46296296296296297
2161.,0.46274872744099954
2162.,0.46253469010175763
2163.,0.4623208506703652
2164.,0.46210720887245843
2165.,0.4618937644341801
2166.,0.4616805170821791
2167.,0.46146746654360865
2168.,0.4612546125461255
2169.,0.46104195481788846
2170.,0.4608294930875576
2171.,0.460617227084293
2172.,0.4604051565377532
2173.,0.4601932811780948
2174.,0.45998160073597055
2175.,0.45977011494252873
2176.,0.45955882352941174
2177.,0.4593477262287552
2178.,0.4591368227731864
2179.,0.45892611289582375
2180.,0.45871559633027525
2181.,0.4585052728106373
2182.,0.458295142071494
2183.,0.45808520384791573
2184.,0.45787545787545786
2185.,0.4576659038901602
2186.,0.45745654162854527
2187.,0.45724737082761774
2188.,0.4570383912248629
2189.,0.4568296025582458
2190.,0.45662100456621
2191.,0.45641259698767683
2192.,0.4562043795620438
2193.,0.45599635202918376
2194.,0.45578851412944393
2195.,0.45558086560364464
2196.,0.4553734061930783
2197.,0.4551661356395084
2198.,0.4549590536851683
2199.,0.45475216007276037
2200.,0.45454545454545453
2201.,0.45433893684688775
2202.,0.45413260672116257
2203.,0.45392646391284613
2204.,0.4537205081669691
2205.,0.45351473922902497
2206.,0.45330915684496825
2207.,0.45310376076121434
2208.,0.4528985507246377
2209.,0.4526935264825713
2210.,0.45248868778280543
2211.,0.4522840343735866
2212.,0.45207956600361665
2213.,0.4518752824220515
2214.,0.45167118337850043
2215.,0.45146726862302483
2216.,0.45126353790613716
2217.,0.4510599909788002
2218.,0.4508566275924256
2219.,0.45065344749887337
2220.,0.45045045045045046
2221.,0.45024763619990993
2222.,0.45004500450045004
2223.,0.449842555105713
2224.,0.44964028776978415
2225.,0.449438202247191
2226.,0.44923629829290207
2227.,0.449034575662326
2228.,0.4488330341113106
2229.,0.4486316733961418
2230.,0.4484304932735426
2231.,0.44822949350067237
2232.,0.44802867383512546
2233.,0.4478280340349306
2234.,0.4476275738585497
2235.,0.44742729306487694
2236.,0.4472271914132379
2237.,0.4470272686633885
2238.,0.44682752457551383
2239.,0.4466279589102278
2240.,0.44642857142857145
2241.,0.4462293618920125
2242.,0.44603033006244425
2243.,0.44583147570218457
2244.,0.44563279857397503
2245.,0.44543429844098
2246.,0.4452359750667854
2247.,0.44503782821539833
2248.,0.44483985765124556
2249.,0.444642063139173
2250.,0.4444444444444444
2251.,0.44424700133274103
2252.,0.44404973357015987
2253.,0.44385264092321347
2254.,0.44365572315882873
2255.,0.4434589800443459
2256.,0.4432624113475177
2257.,0.44306601683650865
2258.,0.4428697962798937
2259.,0.4426737494466578
2260.,0.4424778761061947
2261.,0.44228217602830605
2262.,0.4420866489832007
2263.,0.4418912947414936
2264.,0.4416961130742049
2265.,0.44150110375275936
2266.,0.44130626654898497
2267.,0.4411116012351125
2268.,0.4409171075837742
2269.,0.4407227853680035
2270.,0.44052863436123346
2271.,0.44033465433729635
2272.,0.44014084507042256
2273.,0.43994720633523976
2274.,0.4397537379067722
2275.,0.43956043956043955
2276.,0.43936731107205623
2277.,0.43917435221783047
2278.,0.43898156277436345
2279.,0.43878894251864853
2280.,0.43859649122807015
2281.,0.4384042086804033
2282.,0.43821209465381245
2283.,0.43802014892685065
2284.,0.43782837127845886
2285.,0.437636761487965
2286.,0.4374453193350831
2287.,0.4372540445999126
2288.,0.4370629370629371
2289.,0.436871996505024
2290.,0.4366812227074236
2291.,0.43649061545176776
2292.,0.4363001745200698
2293.,0.4361098996947231
2294.,0.43591979075850046
2295.,0.4357298474945534
2296.,0.4355400696864111
2297.,0.43535045711798
2298.,0.4351610095735422
2299.,0.43497172683775553
2300.,0.43478260869565216
2301.,0.43459365493263796
2302.,0.43440486533449174
2303.,0.4342162396873643
2304.,0.4340277777777778
2305.,0.43383947939262474
2306.,0.4336513443191674
2307.,0.43346337234503685
2308.,0.43327556325823224
2309.,0.43308791684711995
2310.,0.4329004329004329
2311.,0.4327131112072696
2312.,0.43252595155709345
2313.,0.43233895373973197
2314.,0.43215211754537597
2315.,0.4319654427645788
2316.,0.4317789291882556
2317.,0.43159257660768235
2318.,0.4314063848144953
2319.,0.43122035360068994
2320.,0.43103448275862066
2321.,0.4308487720809996
2322.,0.4306632213608958
2323.,0.4304778303917348
2324.,0.43029259896729777
2325.,0.43010752688172044
2326.,0.4299226139294927
2327.,0.42973785990545765
2328.,0.42955326460481097
2329.,0.42936882782310004
2330.,0.4291845493562232
2331.,0.429000429000429
2332.,0.4288164665523156
2333.,0.4286326618088298
2334.,0.4284490145672665
2335.,0.4282655246252677
2336.,0.4280821917808219
2337.,0.4278990158322636
2338.,0.42771599657827203
2339.,0.4275331338178709
2340.,0.42735042735042733
2341.,0.42716787697565145
2342.,0.4269854824935952
2343.,0.42680324370465217
2344.,0.42662116040955633
2345.,0.42643923240938164
2346.,0.42625745950554134
2347.,0.42607584149978694
2348.,0.42589437819420783
2349.,0.4257130693912303
2350.,0.425531914893617
2351.,0.42535091450446616
2352.,0.42517006802721086
2353.,0.42498937526561836
2354.,0.42480883602378927
2355.,0.42462845010615713
2356.,0.4244482173174873
2357.,0.42426813746287656
2358.,0.42408821034775235
2359.,0.42390843577787196
2360.,0.423728813559322
2361.,0.4235493434985176
2362.,0.42337002540220153
2363.,0.4231908590774439
2364.,0.4230118443316413
2365.,0.42283298097251587
2366.,0.42265426880811496
2367.,0.4224757076468103
2368.,0.4222972972972973
2369.,0.42211903756859437
2370.,0.4219409282700422
2371.,0.42176296921130324
2372.,0.42158516020236086
2373.,0.42140750105351876
2374.,0.42122999157540014
2375.,0.42105263157894735
2376.,0.4208754208754209
2377.,0.4206983592763988
2378.,0.42052144659377627
2379.,0.4203446826397646
2380.,0.42016806722689076
2381.,0.41999160016799664
2382.,0.41981528127623846
2383.,0.419639110365086
2384.,0.41946308724832215
2385.,0.4192872117400419
2386.,0.4191114836546521
2387.,0.41893590280687054
2388.,0.4187604690117253
2389.,0.4185851820845542
2390.,0.41841004184100417
2391.,0.41823504809703055
2392.,0.4180602006688963
2393.,0.41788549937317176
2394.,0.4177109440267335
2395.,0.4175365344467641
2396.,0.41736227045075125
2397.,0.4171881518564873
2398.,0.4170141784820684
2399.,0.4168403501458941
2400.,0.4166666666666667
2401.,0.41649312786339027
2402.,0.4163197335553705
2403.,0.4161464835622139
2404.,0.415973377703827
2405.,0.4158004158004158
2406.,0.41562759767248547
2407.,0.4154549231408392
2408.,0.4152823920265781
2409.,0.41511000415110005
2410.,0.4149377593360996
2411.,0.41476565740356697
2412.,0.41459369817578773
2413.,0.4144218814753419
2414.,0.4142502071251036
2415.,0.4140786749482402
2416.,0.4139072847682119
2417.,0.4137360364087712
2418.,0.41356492969396197
2419.,0.41339396444811904
2420.,0.4132231404958678
2421.,0.41305245766212306
2422.,0.41288191577208916
2423.,0.41271151465125877
2424.,0.41254125412541254
2425.,0.41237113402061853
2426.,0.41220115416323166
2427.,0.4120313143798929
2428.,0.41186161449752884
2429.,0.41169205434335115
2430.,0.411522633744856
2431.,0.41135335252982314
2432.,0.41118421052631576
2433.,0.41101520756267984
2434.,0.4108463434675431
2435.,0.4106776180698152
2436.,0.41050903119868637
2437.,0.4103405826836274
2438.,0.41017227235438886
2439.,0.4100041000410004
2440.,0.4098360655737705
2441.,0.40966816878328555
2442.,0.4095004095004095
2443.,0.4093327875562833
2444.,0.40916530278232405
2445.,0.40899795501022496
2446.,0.4088307440719542
2447.,0.4086636697997548
2448.,0.4084967320261438
2449.,0.4083299305839118
2450.,0.40816326530612246
2451.,0.4079967360261118
2452.,0.4078303425774878
2453.,0.40766408479412963
2454.,0.40749796251018744
2455.,0.4073319755600815
2456.,0.40716612377850164
2457.,0.407000407000407
2458.,0.40683482506102525
2459.,0.406669377795852
2460.,0.4065040650406504
2461.,0.4063388866314506
2462.,0.4061738424045491
2463.,0.4060089321965083
2464.,0.40584415584415584
2465.,0.4056795131845842
2466.,0.40551500405515006
2467.,0.40535062829347385
2468.,0.4051863857374392
2469.,0.4050222762251924
2470.,0.4048582995951417
2471.,0.4046944556859571
2472.,0.4045307443365696
2473.,0.4043671653861706
2474.,0.4042037186742118
2475.,0.40404040404040403
2476.,0.40387722132471726
2477.,0.4037141703673799
2478.,0.4035512510088781
2479.,0.40338846308995563
2480.,0.4032258064516129
2481.,0.4030632809351068
2482.,0.40290088638195004
2483.,0.4027386226339106
2484.,0.4025764895330113
2485.,0.4024144869215292
2486.,0.4022526146419952
2487.,0.4020908725371934
2488.,0.40192926045016075
2489.,0.4017677782241864
2490.,0.40160642570281124
2491.,0.40144520272982737
2492.,0.4012841091492777
2493.,0.4011231448054553
2494.,0.40096230954290296
2495.,0.40080160320641284
2496.,0.40064102564102566
2497.,0.4004805766920304
2498.,0.400320256204964
2499.,0.4001600640256102
2500.,0.4
2501.,0.39984006397441024
2502.,0.3996802557953637
2503.,0.3995205753096284
2504.,0.3993610223642173
2505.,0.3992015968063872
2506.,0.39904229848363926
2507.,0.3988831272437176
2508.,0.39872408293460926
2509.,0.3985651654045436
2510.,0.398406374501992
2511.,0.39824771007566706
2512.,0.3980891719745223
2513.,0.3979307600477517
2514.,0.39777247414478917
2515.,0.3976143141153082
2516.,0.397456279809221
2517.,0.3972983710766786
2518.,0.3971405877680699
2519.,0.39698292973402144
2520.,0.3968253968253968
2521.,0.3966679888932963
2522.,0.3965107057890563
2523.,0.39635354736424894
2524.,0.39619651347068147
2525.,0.39603960396039606
2526.,0.39588281868566905
2527.,0.3957261574990107
2528.,0.39556962025316456
2529.,0.39541320680110714
2530.,0.3952569169960474
2531.,0.3951007506914263
2532.,0.3949447077409163
2533.,0.3947887879984208
2534.,0.39463299131807417
2535.,0.39447731755424065
2536.,0.3943217665615142
2537.,0.3941663381947182
2538.,0.39401103230890466
2539.,0.3938558487593541
2540.,0.3937007874015748
2541.,0.39354584809130266
2542.,0.3933910306845004
2543.,0.39323633503735744
2544.,0.39308176100628933
2545.,0.3929273084479371
2546.,0.3927729772191673
2547.,0.39261876717707106
2548.,0.3924646781789639
2549.,0.39231071008238527
2550.,0.39215686274509803
2551.,0.3920031360250882
2552.,0.39184952978056425
2553.,0.39169604386995693
2554.,0.39154267815191857
2555.,0.3913894324853229
2556.,0.39123630672926446
2557.,0.39108330074305825
2558.,0.39093041438623927
2559.,0.3907776475185619
2560.,0.390625
2561.,0.3904724716907458
2562.,0.39032006245121
2563.,0.3901677721420211
2564.,0.39001560062402496
2565.,0.3898635477582846
2566.,0.3897116134060795
2567.,0.38955979742890534
2568.,0.3894080996884735
2569.,0.3892565200467108
2570.,0.38910505836575876
2571.,0.38895371450797356
2572.,0.38880248833592534
2573.,0.388651379712398
2574.,0.3885003885003885
2575.,0.3883495145631068
2576.,0.38819875776397517
2577.,0.38804811796662786
2578.,0.3878975950349108
2579.,0.38774718883288095
2580.,0.3875968992248062
2581.,0.38744672607516467
2582.,0.3872966692486445
2583.,0.38714672861014326
2584.,0.38699690402476783
2585.,0.38684719535783363
2586.,0.3866976024748647
2587.,0.3865481252415926
2588.,0.38639876352395675
2589.,0.3862495171881035
2590.,0.3861003861003861
2591.,0.38595137012736397
2592.,0.38580246913580246
2593.,0.38565368299267255
2594.,0.3855050115651503
2595.,0.3853564547206166
2596.,0.3852080123266564
2597.,0.3850596842510589
2598.,0.3849114703618168
2599.,0.38476337052712584
2600.,0.38461538461538464
2601.,0.3844675124951942
2602.,0.3843197540353574
2603.,0.384172109104879
2604.,0.38402457757296465
2605.,0.3838771593090211
2606.,0.3837298541826554
2607.,0.3835826620636747
2608.,0.3834355828220859
2609.,0.3832886163280951
2610.,0.3831417624521073
2611.,0.38299502106472616
2612.,0.38284839203675347
2613.,0.3827018752391887
2614.,0.38255547054322875
2615.,0.3824091778202677
2616.,0.382262996941896
2617.,0.38211692777990064
2618.,0.3819709702062643
2619.,0.3818251240931653
2620.,0.3816793893129771
2621.,0.38153376573826786
2622.,0.38138825324180015
2623.,0.3812428516965307
2624.,0.38109756097560976
2625.,0.38095238095238093
2626.,0.38080731150038083
2627.,0.3806623524933384
2628.,0.380517503805175
2629.,0.3803727653100038
2630.,0.38022813688212925
2631.,0.38008361839604715
2632.,0.3799392097264438
2633.,0.379794910748196
2634.,0.37965072133637057
2635.,0.3795066413662239
2636.,0.37936267071320184
2637.,0.37921880925293894
2638.,0.37907505686125853
2639.,0.378931413414172
2640.,0.3787878787878788
2641.,0.37864445285876563
2642.,0.3785011355034065
2643.,0.37835792659856227
2644.,0.37821482602118
2645.,0.3780718336483932
2646.,0.3779289493575208
2647.,0.37778617302606726
2648.,0.3776435045317221
2649.,0.3775009437523594
2650.,0.37735849056603776
2651.,0.37721614485099964
2652.,0.3770739064856712
2653.,0.3769317753486619
2654.,0.37678975131876413
2655.,0.3766478342749529
2656.,0.37650602409638556
2657.,0.3763643206624012
2658.,0.3762227238525207
2659.,0.376081233546446
2660.,0.37593984962406013
2661.,0.37579857196542654
2662.,0.3756574004507889
2663.,0.3755163349605708
2664.,0.37537537537537535
2665.,0.37523452157598497
2666.,0.37509377344336087
2667.,0.3749531308586427
2668.,0.3748125937031484
2669.,0.37467216185837393
2670.,0.37453183520599254
2671.,0.3743916136278547
2672.,0.37425149700598803
2673.,0.37411148522259635
2674.,0.3739715781600598
2675.,0.37383177570093457
2676.,0.37369207772795215
2677.,0.3735524841240194
2678.,0.37341299477221807
2679.,0.3732736095558044
2680.,0.373134328358209
2681.,0.37299515106303616
2682.,0.37285607755406414
2683.,0.37271710771524413
2684.,0.37257824143070045
2685.,0.37243947858473
2686.,0.37230081906180196
2687.,0.3721622627465575
2688.,0.37202380952380953
2689.,0.3718854592785422
2690.,0.37174721189591076
2691.,0.37160906726124115
2692.,0.37147102526002973
2693.,0.37133308577794283
2694.,0.3711952487008166
2695.,0.37105751391465674
2696.,0.37091988130563797
2697.,0.3707823507601038
2698.,0.37064492216456635
2699.,0.3705075954057058
2700.,0.37037037037037035
2701.,0.3702332469455757
2702.,0.3700962250185048
2703.,0.3699593044765076
2704.,0.3698224852071006
2705.,0.36968576709796674
2706.,0.36954915003695493
2707.,0.3694126339120798
2708.,0.36927621861152143
2709.,0.36913990402362495
2710.,0.36900369003690037
2711.,0.3688675765400221
2712.,0.3687315634218289
2713.,0.36859565057132326
2714.,0.36845983787767134
2715.,0.3683241252302026
2716.,0.36818851251840945
2717.,0.368052999631947
2718.,0.36791758646063283
2719.,0.3677822728944465
2720.,0.36764705882352944
2721.,0.3675119441381845
2722.,0.36737692872887584
2723.,0.3672420124862284
2724.,0.3671071953010279
2725.,0.3669724770642202
2726.,0.36683785766691124
2727.,0.3667033370003667
2728.,0.36656891495601174
2729.,0.36643459142543056
2730.,0.3663003663003663
2731.,0.3661662394727206
2732.,0.36603221083455345
2733.,0.3658982802780827
2734.,0.365764447695684
2735.,0.3656307129798903
2736.,0.3654970760233918
2737.,0.36536353671903543
2738.,0.36523009495982467
2739.,0.36509675063891933
2740.,0.36496350364963503
2741.,0.36483035388544327
2742.,0.36469730123997085
2743.,0.36456434560699963
2744.,0.36443148688046645
2745.,0.36429872495446264
2746.,0.3641660597232338
2747.,0.3640334910811795
2748.,0.363901018922853
2749.,0.3637686431429611
2750.,0.36363636363636365
2751.,0.3635041802980734
2752.,0.3633720930232558
2753.,0.3632401017072285
2754.,0.36310820624546114
2755.,0.3629764065335753
2756.,0.36284470246734396
2757.,0.36271309394269136
2758.,0.36258158085569253
2759.,0.3624501631025734
2760.,0.36231884057971014
2761.,0.36218761318362913
2762.,0.3620564808110065
2763.,0.3619254433586681
2764.,0.361794500723589
2765.,0.3616636528028933
2766.,0.3615328994938539
2767.,0.3614022406938923
2768.,0.36127167630057805
2769.,0.36114120621162876
2770.,0.36101083032490977
2771.,0.36088054853843377
2772.,0.36075036075036077
2773.,0.36062026685899745
2774.,0.3604902667627974
2775.,0.36036036036036034
2776.,0.36023054755043227
2777.,0.3601008282319049
2778.,0.3599712023038157
2779.,0.35984166966534725
2780.,0.3597122302158273
2781.,0.35958288385472853
2782.,0.35945363048166784
2783.,0.35932446999640677
2784.,0.35919540229885055
2785.,0.3590664272890485
2786.,0.3589375448671931
2787.,0.35880875493362036
2788.,0.3586800573888092
2789.,0.35855145213338113
2790.,0.35842293906810035
2791.,0.35829451809387314
2792.,0.35816618911174786
2793.,0.35803795202291444
2794.,0.35790980672870437
2795.,0.35778175313059035
2796.,0.35765379113018597
2797.,0.3575259206292456
2798.,0.35739814152966404
2799.,0.35727045373347627
2800.,0.35714285714285715
2801.,0.3570153516601214
2802.,0.35688793718772305
2803.,0.35676061362825545
2804.,0.3566333808844508
2805.,0.35650623885918004
2806.,0.3563791874554526
2807.,0.3562522265764161
2808.,0.3561253561253561
2809.,0.35599857600569595
2810.,0.35587188612099646
2811.,0.3557452863749555
2812.,0.35561877667140823
2813.,0.35549235691432635
2814.,0.35536602700781805
2815.,0.3552397868561279
2816.,0.35511363636363635
2817.,0.35498757543485976
2818.,0.35486160397445
2819.,0.35473572188719404
2820.,0.3546099290780142
2821.,0.3544842254519674
2822.,0.3543586109142452
2823.,0.35423308537017356
2824.,0.35410764872521244
2825.,0.35398230088495575
2826.,0.35385704175513094
2827.,0.3537318712415989
2828.,0.3536067892503536
2829.,0.3534817956875221
2830.,0.35335689045936397
2831.,0.35323207347227126
2832.,0.3531073446327684
2833.,0.35298270384751146
2834.,0.35285815102328866
2835.,0.3527336860670194
2836.,0.3526093088857546
2837.,0.3524850193866761
2838.,0.3523608174770965
2839.,0.3522367030644593
2840.,0.352112676056338
2841.,0.3519887363604365
2842.,0.3518648838845883
2843.,0.35174111853675694
2844.,0.35161744022503516
2845.,0.351493848857645
2846.,0.35137034434293746
2847.,0.3512469265893923
2848.,0.351123595505618
2849.,0.351000351000351
2850.,0.3508771929824561
2851.,0.350754121360926
2852.,0.3506311360448808
2853.,0.3505082369435682
2854.,0.350385423966363
2855.,0.3502626970227671
2856.,0.35014005602240894
2857.,0.35001750087504374
2858.,0.34989503149055284
2859.,0.3497726477789437
2860.,0.34965034965034963
2861.,0.3495281370150297
2862.,0.3494060097833683
2863.,0.34928396786587496
2864.,0.34916201117318435
2865.,0.34904013961605584
2866.,0.34891835310537334
2867.,0.3487966515521451
2868.,0.3486750348675035
2869.,0.34855350296270476
2870.,0.34843205574912894
2871.,0.34831069313827934
2872.,0.34818941504178275
2873.,0.3480682213713888
2874.,0.34794711203897005
2875.,0.34782608695652173
2876.,0.3477051460361613
2877.,0.3475842891901286
2878.,0.34746351633078526
2879.,0.3473428273706148
2880.,0.3472222222222222
2881.,0.3471017007983339
2882.,0.3469812630117974
2883.,0.346860908775581
2884.,0.34674063800277394
2885.,0.3466204506065858
2886.,0.3465003465003465
2887.,0.3463803255975061
2888.,0.3462603878116344
2889.,0.3461405330564209
2890.,0.3460207612456747
2891.,0.3459010722933241
2892.,0.3457814661134163
2893.,0.3456619426201175
2894.,0.3455425017277125
2895.,0.3454231433506045
2896.,0.3453038674033149
2897.,0.34518467380048323
2898.,0.3450655624568668
2899.,0.3449465332873405
2900.,0.3448275862068966
2901.,0.3447087211306446
2902.,0.34458993797381116
2903.,0.34447123665173957
2904.,0.3443526170798898
2905.,0.3442340791738382
2906.,0.3441156228492774
2907.,0.3439972480220158
2908.,0.343878954607978
2909.,0.3437607425232039
2910.,0.3436426116838488
2911.,0.3435245620061834
2912.,0.3434065934065934
2913.,0.3432887058015791
2914.,0.34317089910775567
2915.,0.34305317324185247
2916.,0.3429355281207133
2917.,0.34281796366129585
2918.,0.3427004797806717
2919.,0.34258307639602603
2920.,0.3424657534246575
2921.,0.3423485107839781
2922.,0.34223134839151265
2923.,0.3421142661648991
2924.,0.34199726402188785
2925.,0.3418803418803419
2926.,0.3417634996582365
2927.,0.341646737273659
2928.,0.34153005464480873
2929.,0.3414134516899966
2930.,0.3412969283276451
2931.,0.34118048447628796
2932.,0.34106412005457026
2933.,0.34094783498124787
2934.,0.34083162917518744
2935.,0.34071550255536626
2936.,0.3405994550408719
2937.,0.34048348655090227
2938.,0.34036759700476515
2939.,0.3402517863218782
2940.,0.3401360544217687
2941.,0.34002040122407345
2942.,0.3399048266485384
2943.,0.3397893306150187
2944.,0.33967391304347827
2945.,0.3395585738539898
2946.,0.3394433129667346
2947.,0.33932813030200204
2948.,0.33921302578018997
2949.,0.339097999321804
2950.,0.3389830508474576
2951.,0.3388681802778719
2952.,0.33875338753387535
2953.,0.3386386725364037
2954.,0.33852403520649965
2955.,0.338409475465313
2956.,0.3382949932341001
2957.,0.3381805884342239
2958.,0.3380662609871535
2959.,0.33795201081446435
2960.,0.33783783783783783
2961.,0.33772374197906113
2962.,0.337609723160027
2963.,0.3374957813027337
2964.,0.33738191632928477
2965.,0.3372681281618887
2966.,0.33715441672285906
2967.,0.33704078193461406
2968.,0.33692722371967654
2969.,0.33681374200067365
2970.,0.3367003367003367
2971.,0.3365870077415012
2972.,0.3364737550471063
2973.,0.3363605785401951
2974.,0.3362474781439139
2975.,0.33613445378151263
2976.,0.33602150537634407
2977.,0.3359086328518643
2978.,0.33579583613163194
2979.,0.3356831151393085
2980.,0.33557046979865773
2981.,0.3354579000335458
2982.,0.335345405767941
2983.,0.3352329869259135
2984.,0.3351206434316354
2985.,0.33500837520938026
2986.,0.33489618218352313
2987.,0.33478406427854035
2988.,0.33467202141900937
2989.,0.33456005352960855
2990.,0.33444816053511706
2991.,0.3343363423604146
2992.,0.3342245989304813
2993.,0.3341129301703976
2994.,0.33400133600534404
2995.,0.333889816360601
2996.,0.33377837116154874
2997.,0.333667000333667
2998.,0.333555703802535
2999.,0.33344448149383127
3000.,0.3333333333333333
3001.,0.3332222592469177
3002.,0.3331112591605596
3003.,0.333000333000333
3004.,0.33288948069241014
3005.,0.33277870216306155
3006.,0.33266799733865604
3007.,0.3325573661456601
3008.,0.3324468085106383
3009.,0.33233632436025257
3010.,0.33222591362126247
3011.,0.33211557622052473
3012.,0.33200531208499334
3013.,0.3318951211417192
3014.,0.33178500331785005
3015.,0.33167495854063017
3016.,0.33156498673740054
3017.,0.3314550878355983
3018.,0.3313452617627568
3019.,0.33123550844650546
3020.,0.33112582781456956
3021.,0.3310162197947699
3022.,0.3309066843150232
3023.,0.33079722130334105
3024.,0.3306878306878307
3025.,0.3305785123966942
3026.,0.3304692663582287
3027.,0.3303600925008259
3028.,0.33025099075297226
3029.,0.3301419610432486
3030.,0.33003300330033003
3031.,0.32992411745298583
3032.,0.32981530343007914
3033.,0.32970656116056707
3034.,0.3295978905735003
3035.,0.32948929159802304
3036.,0.32938076416337286
3037.,0.3292723081988805
3038.,0.32916392363396973
3039.,0.3290556103981573
3040.,0.32894736842105265
3041.,0.3288391976323578
3042.,0.32873109796186717
3043.,0.3286230693394676
3044.,0.328515111695138
3045.,0.3284072249589491
3046.,0.3282994090610637
3047.,0.32819166393173616
3048.,0.32808398950131235
3049.,0.3279763857002296
3050.,0.32786885245901637
3051.,0.3277613897082924
3052.,0.32765399737876805
3053.,0.32754667540124466
3054.,0.3274394237066143
3055.,0.32733224222585927
3056.,0.32722513089005234
3057.,0.32711808963035655
3058.,0.3270111183780249
3059.,0.32690421706440015
3060.,0.32679738562091504
3061.,0.3266906239790918
3062.,0.32658393207054215
3063.,0.32647730982696704
3064.,0.3263707571801567
3065.,0.3262642740619902
3066.,0.32615786040443573
3067.,0.32605151613955
3068.,0.3259452411994785
3069.,0.3258390355164549
3070.,0.3257328990228013
3071.,0.32562683165092804
3072.,0.3255208333333333
3073.,0.3254149040026033
3074.,0.32530904359141183
3075.,0.3252032520325203
3076.,0.3250975292587776
3077.,0.3249918752031199
3078.,0.3248862897985705
3079.,0.3247807729782397
3080.,0.3246753246753247
3081.,0.32456994482310936
3082.,0.3244646333549643
3083.,0.3243593902043464
3084.,0.324254215304799
3085.,0.3241491085899514
3086.,0.32404406999351915
3087.,0.32393909944930355
3088.,0.3238341968911917
3089.,0.32372936225315635
3090.,0.32362459546925565
3091.,0.3235198964736331
3092.,0.32341526520051744
3093.,0.3233107015842224
3094.,0.32320620555914675
3095.,0.32310177705977383
3096.,0.32299741602067183
3097.,0.32289312237649337
3098.,0.32278889606197547
3099.,0.32268473701193934
3100.,0.3225806451612903
3101.,0.32247662044501774
3102.,0.3223726627981947
3103.,0.3222687721559781
3104.,0.32216494845360827
3105.,0.322061191626409
3106.,0.32195750160978753
3107.,0.321853878339234
3108.,0.32175032175032175
3109.,0.32164683177870695
3110.,0.3215434083601286
3111.,0.3214400514304082
3112.,0.3213367609254499
3113.,0.32123353678123995
3114.,0.32113037893384716
3115.,0.32102728731942215
3116.,0.3209242618741977
3117.,0.3208213025344883
